onset	duration	sample	value
-0.0010000000	6341334.0000000000	-0.5	boundary
0.0056037448	1.0000000000	2.8019	RTO
0.5713617725	1.0000000000	285.6809	RHS
0.7415898516	1.0000000000	370.7949	LTO
1.3524082532	1.0000000000	676.2041	LHS
1.5977369555	1.0000000000	798.8685	RTO
2.1384614422	1.0000000000	1069.2307	RHS
2.3086895213	1.0000000000	1154.3448	LTO
2.8844609654	1.0000000000	1442.2305	LHS
3.1345847677	1.0000000000	1567.2924	RTO
3.7239075269	1.0000000000	1861.9538	RHS
3.9186836931	1.0000000000	1959.3418	LTO
4.4680523668	1.0000000000	2234.0262	LHS
4.7577194857	1.0000000000	2378.8597	RTO
5.0007852036	0.0000000000	2500.3926	TrialStart
5.3020938988	1.0000000000	2651.0469	RHS
5.4868815437	1.0000000000	2743.4408	LTO
6.0911870848	1.0000000000	3045.5935	LHS
6.3359058577	1.0000000000	3167.9529	RTO
6.9152400955	1.0000000000	3457.62	RHS
7.0600736549	1.0000000000	3530.0368	LTO
7.5994538074	1.0000000000	3799.7269	LHS
7.8241955376	1.0000000000	3912.0978	RTO
8.4139205190	1.0000000000	4206.9603	RHS
8.6092569235	1.0000000000	4304.6285	LTO
9.2303265170	1.0000000000	4615.1633	LHS
9.4857664304	1.0000000000	4742.8832	RTO
10.0817928952	1.0000000000	5040.8964	RHS
10.2721206738	1.0000000000	5136.0603	LTO
10.8280781325	1.0000000000	5414.0391	LHS
11.0785094202	1.0000000000	5539.2547	RTO
11.6444841305	1.0000000000	5822.2421	RHS
11.8097687804	1.0000000000	5904.8844	LTO
12.4057952451	1.0000000000	6202.8976	LHS
12.6662437843	1.0000000000	6333.1219	RTO
13.2422357460	1.0000000000	6621.1179	RHS
13.4175376474	1.0000000000	6708.7688	LTO
13.9530240275	1.0000000000	6976.512	LHS
14.2132230949	1.0000000000	7106.6115	RTO
14.7936671685	1.0000000000	7396.8336	RHS
14.9938202973	1.0000000000	7496.9101	LTO
15.5342337450	1.0000000000	7767.1169	LHS
15.7994366407	1.0000000000	7899.7183	RTO
16.3198347755	1.0000000000	8159.9174	RHS
16.4649457939	1.0000000000	8232.4729	LTO
17.0704090085	1.0000000000	8535.2045	LHS
17.3256042477	1.0000000000	8662.8021	RTO
17.8810291801	1.0000000000	8940.5146	RHS
18.0661708243	1.0000000000	9033.0854	LTO
18.6015804438	1.0000000000	9300.7902	LHS
18.8664504312	1.0000000000	9433.2252	RTO
19.3706776425	1.0000000000	9685.3388	RHS
19.5703715875	1.0000000000	9785.1858	LTO
20.1245222850	1.0000000000	10062.2611	LHS
20.3891167622	1.0000000000	10194.5584	RTO
20.9183057165	1.0000000000	10459.1529	RHS
21.0830532212	1.0000000000	10541.5266	LTO
21.6122421756	1.0000000000	10806.1211	LHS
21.8518749096	1.0000000000	10925.9375	RTO
22.4359796989	1.0000000000	11217.9898	RHS
22.5957348549	1.0000000000	11297.8674	LTO
23.2048013873	1.0000000000	11602.4007	LHS
23.4494264700	1.0000000000	11724.7132	RTO
24.0187264072	1.0000000000	12009.3632	RHS
24.2088718796	1.0000000000	12104.4359	LTO
24.8043274378	1.0000000000	12402.1637	LHS
25.0595226770	1.0000000000	12529.7613	RTO
25.6349629223	1.0000000000	12817.4815	RHS
25.8100969100	1.0000000000	12905.0485	LTO
26.3755294988	1.0000000000	13187.7647	LHS
26.6457362227	1.0000000000	13322.8681	RTO
27.1561267011	1.0000000000	13578.0634	RHS
27.3362645170	1.0000000000	13668.1323	LTO
27.9217124188	1.0000000000	13960.8562	LHS
28.1769076580	1.0000000000	14088.4538	RTO
28.7723632161	1.0000000000	14386.1816	RHS
28.9625086885	1.0000000000	14481.2543	LTO
29.5026013166	1.0000000000	14751.3007	LHS
29.7775485094	1.0000000000	14888.7743	RTO
30.3374409745	1.0000000000	15168.7205	RHS
30.4874121705	1.0000000000	15243.7061	LTO
31.0623017553	1.0000000000	15531.1509	LHS
31.2872585493	1.0000000000	15643.6293	RTO
31.8771452537	1.0000000000	15938.5726	RHS
32.0521116491	1.0000000000	16026.0558	LTO
32.5920079548	1.0000000000	16296.004	LHS
32.8619561076	1.0000000000	16430.9781	RTO
33.4318466525	1.0000000000	16715.9233	RHS
33.6018140080	1.0000000000	16800.907	LTO
34.1667055130	1.0000000000	17083.3528	LHS
34.4365934447	1.0000000000	17218.2967	RTO
34.9557977018	1.0000000000	17477.8989	RHS
35.1255375551	1.0000000000	17562.7688	LTO
35.6896729499	1.0000000000	17844.8365	LHS
35.9143286380	1.0000000000	17957.1643	RTO
36.4634869869	1.0000000000	18231.7435	RHS
36.6382191888	1.0000000000	18319.1096	LTO
37.1674081432	1.0000000000	18583.7041	LHS
37.4220179231	1.0000000000	18711.009	RTO
38.0111150610	1.0000000000	19005.5575	RHS
38.2058166574	1.0000000000	19102.9083	LTO
38.7999061439	1.0000000000	19399.9531	LHS
39.0545159238	1.0000000000	19527.258	RTO
39.6386302733	1.0000000000	19819.3151	RHS
39.8034408754	1.0000000000	19901.7204	LTO
40.3877693739	1.0000000000	20193.8847	LHS
40.6624537108	1.0000000000	20331.2269	RTO
41.2018338632	1.0000000000	20600.9169	RHS
41.3716387260	1.0000000000	20685.8194	LTO
41.9509729638	1.0000000000	20975.4865	LHS
42.2106745187	1.0000000000	21105.3373	RTO
42.7500546712	1.0000000000	21375.0273	RHS
42.9448308373	1.0000000000	21472.4154	LTO
43.5191708144	1.0000000000	21759.5854	LHS
43.7489068053	1.0000000000	21874.4534	RTO
44.3582066071	1.0000000000	22179.1033	RHS
44.5230172093	1.0000000000	22261.5086	LTO
45.0977550822	1.0000000000	22548.8775	LHS
45.3578545328	1.0000000000	22678.9273	RTO
45.9530821218	1.0000000000	22976.5411	RHS
46.1481567097	1.0000000000	23074.0784	LTO
46.7383823862	1.0000000000	23369.1912	LHS
46.9834760993	1.0000000000	23491.738	RTO
47.5686998632	1.0000000000	23784.3499	RHS
47.7887840138	1.0000000000	23894.392	LTO
48.3339924776	1.0000000000	24166.9962	LHS
48.5990938408	1.0000000000	24299.5469	RTO
49.1393003921	1.0000000000	24569.6502	RHS
49.3093654175	1.0000000000	24654.6827	LTO
49.8945891815	1.0000000000	24947.2946	LHS
50.1295051628	1.0000000000	25064.7526	RTO
50.7282440352	1.0000000000	25364.122	RHS
50.9178446781	1.0000000000	25458.9223	LTO
51.4716781351	1.0000000000	25735.8391	LHS
51.7510896089	1.0000000000	25875.5448	RTO
52.3198915376	1.0000000000	26159.9458	RHS
52.5144816712	1.0000000000	26257.2408	LTO
53.1032415623	1.0000000000	26551.6208	LHS
53.3676845643	1.0000000000	26683.8423	RTO
53.9265075119	1.0000000000	26963.2538	RHS
54.0961501924	1.0000000000	27048.0751	LTO
54.6499836493	1.0000000000	27324.9918	LHS
54.9094371607	1.0000000000	27454.7186	RTO
55.5045795840	1.0000000000	27752.2898	RHS
55.6903621576	1.0000000000	27845.1811	LTO
56.2627733302	1.0000000000	28131.3867	LHS
56.5339154647	1.0000000000	28266.9577	RTO
57.0912631854	1.0000000000	28545.6316	RHS
57.3021515122	1.0000000000	28651.0758	LTO
57.8444357810	1.0000000000	28922.2179	LHS
58.1005144635	1.0000000000	29050.2572	RTO
58.6930102387	1.0000000000	29346.5051	RHS
58.8687505110	1.0000000000	29434.3753	LTO
59.4160559305	1.0000000000	29708.028	LHS
59.6570711611	1.0000000000	29828.5356	RTO
60.2345034844	1.0000000000	30117.2517	RHS
60.3951803048	1.0000000000	30197.5902	LTO
60.9755553664	1.0000000000	30487.7777	LHS
61.2205083199	1.0000000000	30610.2542	RTO
61.8303911837	1.0000000000	30915.1956	RHS
62.0153556588	1.0000000000	31007.6778	LTO
62.5702490841	1.0000000000	31285.1245	LHS
62.8351981971	1.0000000000	31417.5991	RTO
63.4050887420	1.0000000000	31702.5444	RHS
63.5800551373	1.0000000000	31790.0276	LTO
64.1749408816	1.0000000000	32087.4704	LHS
64.4198938351	1.0000000000	32209.9469	RTO
65.0097805395	1.0000000000	32504.8903	RHS
65.2047430943	1.0000000000	32602.3715	LTO
65.7895734084	1.0000000000	32894.7867	LHS
66.0442807026	1.0000000000	33022.1404	RTO
66.6236149404	1.0000000000	33311.8075	RHS
66.8133968459	1.0000000000	33406.6984	LTO
67.4027196051	1.0000000000	33701.3598	LHS
67.6324555959	1.0000000000	33816.2278	RTO
68.2018013124	1.0000000000	34100.9007	RHS
68.4065659999	1.0000000000	34203.283	LTO
68.9559346737	1.0000000000	34477.9673	LHS
69.2156362286	1.0000000000	34607.8181	RTO
69.7849819450	1.0000000000	34892.491	RHS
69.9747638505	1.0000000000	34987.3819	LTO
70.5491038276	1.0000000000	35274.5519	LHS
70.8337766859	1.0000000000	35416.8883	RTO
71.4138148931	1.0000000000	35706.9074	RHS
71.6188933061	1.0000000000	35809.4467	LTO
72.2041170700	1.0000000000	36102.0585	LHS
72.4842241707	1.0000000000	36242.1121	RTO
73.0644460222	1.0000000000	36532.223	RHS
73.2195053100	1.0000000000	36609.7527	LTO
73.8347405491	1.0000000000	36917.3703	LHS
74.1048438247	1.0000000000	37052.4219	RTO
